MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType
367151450,2020-01-01T00:00:09,29.36185,-94.77983,0.0,54.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:12:39,29.32871,-94.77327,0.0,209.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:18:38,29.32871,-94.77324,0.0,209.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:21:42,29.3287,-94.77328,0.0,209.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:24:38,29.32872,-94.77331,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:27:40,29.3287,-94.77327,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:33:41,29.32872,-94.77331,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:36:38,29.32869,-94.77332,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:39:41,29.32869,-94.7733,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:42:38,29.32867,-94.77325,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:45:41,29.32869,-94.77326,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:48:35,29.32866,-94.77327,0.0,214.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:54:37,29.32873,-94.77331,0.0,218.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T06:57:41,29.32877,-94.77327,0.0,218.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:03:39,29.3287,-94.77327,0.0,218.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:06:38,29.32872,-94.77335,0.0,302.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:09:38,29.3287,-94.77331,0.0,302.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:12:40,29.32869,-94.77332,0.0,302.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:15:37,29.3287,-94.77329,0.0,302.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:21:39,29.3287,-94.77335,0.0,302.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:24:42,29.32873,-94.77336,0.0,302.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:27:37,29.3287,-94.77335,0.0,336.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:30:41,29.32877,-94.77334,0.0,339.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:33:39,29.32876,-94.7733,0.0,358.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:36:41,29.32867,-94.7733,0.0,346.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:42:41,29.32864,-94.77325,0.0,346.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:45:41,29.32863,-94.77327,0.0,326.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:48:40,29.32867,-94.77328,0.0,297.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:51:43,29.32872,-94.7733,0.0,324.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:54:41,29.3287,-94.77334,0.0,324.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T07:57:41,29.32871,-94.7733,0.0,324.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:00:42,29.32871,-94.77331,0.0,324.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:03:35,29.32876,-94.77331,0.0,324.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:06:43,29.32872,-94.77332,0.0,324.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:09:41,29.32874,-94.7733,0.0,166.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:12:41,29.32872,-94.77327,0.0,175.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:15:42,29.32876,-94.77333,0.0,196.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:18:41,29.32875,-94.77333,0.0,190.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:21:43,29.32873,-94.77328,0.0,176.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:24:43,29.32872,-94.77327,0.0,189.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:27:45,29.32875,-94.77325,0.0,191.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:33:35,29.32873,-94.77331,0.0,223.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:36:40,29.32872,-94.77327,0.0,334.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:39:39,29.32877,-94.77325,0.0,223.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:42:39,29.32872,-94.77326,0.0,242.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:45:36,29.32872,-94.77328,0.0,223.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:48:36,29.3287,-94.77326,0.0,223.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:51:38,29.32872,-94.77331,0.0,223.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:54:38,29.32872,-94.77329,0.0,223.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T08:57:38,29.3287,-94.77321,0.0,223.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:03:39,29.32873,-94.77329,0.0,223.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:06:40,29.32873,-94.77331,0.0,224.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:09:39,29.32873,-94.77329,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:12:39,29.32873,-94.77327,0.0,209.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:15:38,29.3287,-94.77326,0.0,205.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:18:37,29.32873,-94.77328,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:21:37,29.32865,-94.77323,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:24:39,29.32871,-94.77325,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:27:36,29.32873,-94.77328,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:30:36,29.32868,-94.77332,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:33:40,29.32867,-94.77332,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:36:40,29.32871,-94.77333,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:42:39,29.32869,-94.77334,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:45:41,29.32869,-94.7733,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:48:40,29.32869,-94.77331,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:51:40,29.32872,-94.77334,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:54:39,29.32871,-94.77331,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T09:57:36,29.32872,-94.77332,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:00:38,29.32872,-94.77331,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:03:41,29.32878,-94.7733,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:06:39,29.32874,-94.77335,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:09:42,29.32876,-94.77335,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:12:36,29.32877,-94.77329,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:15:42,29.32877,-94.7733,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:18:40,29.32878,-94.77331,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:21:41,29.32877,-94.77332,0.0,226.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:24:41,29.32872,-94.77334,0.0,240.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:27:40,29.32871,-94.77331,0.0,240.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:30:42,29.32873,-94.77336,0.0,224.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:33:40,29.32876,-94.77332,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:36:44,29.32871,-94.77334,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:39:39,29.32871,-94.77328,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:42:43,29.32872,-94.77333,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:45:40,29.32871,-94.77326,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:48:42,29.32865,-94.77332,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:51:39,29.32867,-94.77334,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:54:40,29.32868,-94.77334,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T10:57:41,29.32872,-94.77331,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:00:40,29.32871,-94.77329,0.0,241.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:03:40,29.32868,-94.77326,0.0,294.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:06:40,29.32875,-94.7733,0.0,317.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:09:41,29.3288,-94.7733,0.0,354.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:15:41,29.32888,-94.77337,0.0,335.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:18:39,29.32881,-94.77336,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:21:36,29.32874,-94.77335,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:24:40,29.32874,-94.77335,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:27:39,29.32872,-94.77332,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:30:40,29.32873,-94.7733,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:33:39,29.32865,-94.77334,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:36:39,29.32871,-94.77329,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:39:39,29.32863,-94.77333,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:42:36,29.32862,-94.77334,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:45:39,29.32868,-94.77333,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:48:37,29.32863,-94.77331,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:51:39,29.32862,-94.77331,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:54:38,29.32867,-94.77332,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T11:57:41,29.32873,-94.7733,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:00:42,29.32873,-94.77334,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:03:40,29.32876,-94.77333,0.0,181.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:06:42,29.32881,-94.77335,0.0,336.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:09:39,29.32875,-94.77336,0.0,330.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:12:42,29.32871,-94.7733,0.0,330.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:15:39,29.32868,-94.77329,0.0,330.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:21:41,29.3287,-94.77331,0.0,335.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:24:37,29.32869,-94.77328,0.0,335.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:30:42,29.32873,-94.77326,0.0,231.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:33:37,29.32869,-94.77326,0.0,232.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:39:39,29.32869,-94.77334,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:45:38,29.3287,-94.77339,0.0,267.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:48:44,29.32869,-94.77335,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:51:40,29.32873,-94.7733,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:54:43,29.32874,-94.77329,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T12:57:40,29.32873,-94.77337,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:00:42,29.32875,-94.77338,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:03:42,29.32876,-94.77332,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:06:37,29.32872,-94.7733,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:09:41,29.32875,-94.77335,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:12:39,29.32872,-94.7733,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:15:40,29.32873,-94.77333,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:18:40,29.32873,-94.77331,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:21:40,29.32876,-94.77335,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:24:42,29.32871,-94.77329,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:27:39,29.32875,-94.7733,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:30:41,29.32874,-94.77331,0.0,271.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:33:42,29.32873,-94.77329,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:36:37,29.32871,-94.77336,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:39:43,29.32873,-94.77332,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:42:41,29.32872,-94.77328,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:45:44,29.32871,-94.7733,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:48:41,29.32872,-94.77327,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:51:46,29.32873,-94.77333,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:54:37,29.32878,-94.77328,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T13:57:44,29.3287,-94.77331,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:00:41,29.32873,-94.77326,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:03:44,29.3287,-94.77327,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:06:40,29.3287,-94.77326,0.0,266.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:09:42,29.32872,-94.77327,0.0,274.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:12:41,29.32875,-94.77333,0.0,274.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:15:41,29.32877,-94.77327,0.0,274.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:18:37,29.32886,-94.77335,0.0,322.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:21:42,29.32887,-94.77336,0.2,323.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:24:40,29.32873,-94.77335,0.0,327.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:27:44,29.32874,-94.77328,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:30:39,29.32876,-94.77327,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:33:42,29.32874,-94.77326,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:36:40,29.32883,-94.77327,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:39:42,29.32874,-94.77335,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:42:40,29.32871,-94.77331,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:45:43,29.32877,-94.7733,0.0,327.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:48:39,29.32874,-94.77328,0.0,298.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:51:43,29.32869,-94.77325,0.0,178.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:54:38,29.32876,-94.77331,0.0,164.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T14:57:44,29.32874,-94.77329,0.0,164.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:00:38,29.32869,-94.77333,0.0,181.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:03:45,29.32869,-94.77334,0.0,177.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:06:37,29.32874,-94.77336,0.0,180.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:09:44,29.32872,-94.77329,0.0,180.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:15:44,29.32874,-94.77333,0.0,164.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:18:39,29.32875,-94.77334,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:21:42,29.32871,-94.77331,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:24:39,29.32874,-94.77335,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:30:42,29.32872,-94.77331,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:33:37,29.32874,-94.7733,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:36:37,29.32874,-94.7733,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:39:37,29.3287,-94.7733,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:42:38,29.32872,-94.77328,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:45:41,29.32869,-94.77327,0.0,157.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:51:41,29.32875,-94.77332,0.0,162.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:54:40,29.32876,-94.77334,0.0,162.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T15:57:41,29.32875,-94.7733,0.0,169.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:00:42,29.32876,-94.77329,0.0,169.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:03:41,29.32871,-94.77332,0.0,169.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:06:38,29.32872,-94.7733,0.0,169.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:09:42,29.32872,-94.77329,0.0,169.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:12:37,29.32872,-94.77331,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:15:44,29.32873,-94.77331,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:18:38,29.32876,-94.77331,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:21:42,29.32874,-94.77329,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:24:43,29.32871,-94.7733,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:27:41,29.32873,-94.7733,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:30:41,29.32872,-94.77329,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:33:40,29.32872,-94.77326,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:36:42,29.32874,-94.77331,0.0,167.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:42:43,29.32871,-94.77327,0.0,16.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:45:38,29.32874,-94.7733,0.0,13.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:48:43,29.32877,-94.7733,0.0,227.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:51:40,29.32877,-94.77326,0.0,268.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:54:54,29.32877,-94.77329,0.1,7.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:57:54,29.32873,-94.77333,0.0,4.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T16:59:04,29.32871,-94.7733,0.0,1.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:00:05,29.32869,-94.77333,0.0,1.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:01:16,29.32869,-94.77329,0.0,1.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
